Date,SSH,SST,SSS,MLD
1994-08-06,-0.08,29.73,36.15,10.53
1994-08-07,-0.10,29.68,36.12,10.38
1994-08-08,-0.10,29.59,36.12,10.68
1994-08-09,-0.10,29.36,36.13,13.58
1994-08-10,-0.10,29.27,36.14,13.12
1994-08-11,-0.11,29.23,36.12,16.79
1994-08-12,-0.14,29.19,35.95,12.21
1994-08-13,-0.16,28.95,35.91,15.72
1994-08-14,-0.17,28.77,35.84,16.02
1994-08-15,-0.18,28.70,35.77,11.44
1994-08-16,-0.16,28.83,35.60,11.44
1994-08-17,-0.17,28.88,35.65,14.50
1994-08-18,-0.17,29.30,35.67,12.21
1994-08-19,-0.18,29.50,35.79,10.53
1994-08-20,-0.16,29.72,35.79,11.60
1994-08-21,-0.17,29.43,35.84,12.05
1994-08-22,-0.21,29.08,35.89,11.75
1994-08-23,-0.25,28.57,35.95,10.83
1994-08-24,-0.25,28.59,35.91,11.14
1994-08-25,-0.26,28.27,35.94,10.53
1994-08-26,-0.24,28.85,35.95,10.68
1994-08-27,-0.22,28.70,35.91,10.53
1994-08-28,-0.20,28.90,35.95,11.29
1994-08-29,-0.20,28.87,35.98,12.21
1994-08-30,-0.20,28.85,35.99,10.99
1994-08-31,-0.20,28.82,36.05,13.58
1994-09-01,-0.20,28.51,36.13,15.26
1994-09-02,-0.18,28.68,36.16,14.50
1994-09-03,-0.18,28.29,36.19,10.68
1994-09-04,-0.18,28.42,36.11,13.58
1994-09-05,-0.18,28.24,36.10,10.99
1994-09-06,-0.18,28.20,36.07,13.28
1994-09-07,-0.14,28.75,35.97,10.83
1994-09-08,-0.10,28.80,35.96,10.53
1994-09-09,-0.08,29.06,35.94,13.12
1994-09-10,-0.08,29.09,35.86,12.21
1994-09-11,-0.08,29.15,35.92,14.19
1994-09-12,-0.08,28.93,35.98,15.72
1994-09-13,-0.10,28.77,35.98,27.92
1994-09-14,-0.10,28.66,36.01,29.91
1994-09-15,-0.13,28.47,36.05,20.60
1994-09-16,-0.16,28.16,36.12,15.41
1994-09-17,-0.19,27.94,36.16,15.41
1994-09-18,-0.23,27.53,36.18,13.73
1994-09-19,-0.25,27.36,36.22,12.82
1994-09-20,-0.25,27.28,36.23,10.53
1994-09-21,-0.29,26.88,36.06,10.68
1994-09-22,-0.27,26.83,36.09,10.99
1994-09-23,-0.26,26.96,36.17,11.60
1994-09-24,-0.23,27.20,36.12,11.44
1994-09-25,-0.21,27.51,35.98,10.68
1994-09-26,-0.20,27.53,35.96,11.29
1994-09-27,-0.19,27.89,35.94,16.02
1994-09-28,-0.16,28.21,36.00,15.56
1994-09-29,-0.10,28.79,36.07,11.14
1994-09-30,-0.09,28.76,36.25,11.90
1994-10-01,-0.13,28.35,36.29,14.65
1994-10-02,-0.14,28.03,36.26,17.40
1994-10-03,-0.18,27.05,36.22,21.06
1994-10-04,-0.12,27.73,36.22,18.92
1994-10-05,-0.06,28.60,36.25,24.11
1994-10-06,-0.05,28.29,36.24,25.03
1994-10-07,-0.07,27.96,36.20,23.65
1994-10-08,-0.09,27.85,36.18,26.25
1994-10-09,-0.11,27.70,36.18,22.74
1994-10-10,-0.12,27.57,36.16,14.19
1994-10-11,-0.12,27.40,36.10,12.21
1994-10-12,-0.09,27.84,36.12,17.09
1994-10-13,-0.09,27.92,36.09,24.57
1994-10-14,-0.11,27.63,36.09,18.62
1994-10-15,-0.08,28.01,36.13,25.79
1994-10-16,-0.03,27.97,36.17,47.76
1994-10-17,-0.05,27.75,36.20,49.44
1994-10-18,-0.07,27.59,36.20,46.85
1994-10-19,-0.08,27.52,36.19,43.64
1994-10-20,-0.10,27.48,36.18,33.57
1994-10-21,-0.10,27.50,36.17,31.43
1994-10-22,-0.09,27.64,36.19,31.28
1994-10-23,-0.12,27.45,36.13,20.75
1994-10-24,-0.13,27.34,36.10,22.13
1994-10-25,-0.12,27.52,36.18,27.62
1994-10-26,-0.13,27.63,36.21,25.94
1994-10-27,-0.16,27.33,36.21,38.45
1994-10-28,-0.17,27.02,36.21,41.35
1994-10-29,-0.16,27.14,36.19,24.26
1994-10-30,-0.17,27.15,36.17,22.89
1994-10-31,-0.19,27.00,36.13,12.82
1994-11-01,-0.17,26.97,36.14,21.52
1994-11-02,-0.14,27.51,36.16,36.93
1994-11-03,-0.13,27.76,36.19,44.56
1994-11-04,-0.13,27.87,36.19,43.49
1994-11-05,-0.14,27.80,36.20,24.87
1994-11-06,-0.20,27.39,36.22,19.68
1994-11-07,-0.14,27.92,36.22,30.98
1994-11-08,-0.14,27.85,36.23,31.43
1994-11-09,-0.17,27.78,36.22,27.31
1994-11-10,-0.18,27.63,36.24,20.45
1994-11-11,-0.17,27.57,36.23,23.65
1994-11-12,-0.18,27.61,36.24,23.50
1994-11-13,-0.22,26.96,36.27,35.86
1994-11-14,-0.22,26.36,36.28,33.88
1994-11-15,-0.13,27.23,36.31,49.90
1994-11-16,-0.08,27.50,36.33,55.85
1994-11-17,-0.07,27.54,36.30,46.85
1994-11-18,-0.05,27.48,36.31,52.03
1994-11-19,-0.06,27.52,36.29,28.99
1994-11-20,-0.04,27.67,36.30,46.08
1994-11-21,-0.04,27.67,36.29,62.72
1994-11-22,-0.04,27.92,36.32,36.32
1994-11-23,-0.02,27.95,36.28,63.78
1994-11-24,-0.03,27.65,36.24,59.51
1994-11-25,-0.05,27.33,36.18,48.68
1994-11-26,-0.08,27.17,36.18,38.15
1994-11-27,-0.08,27.00,36.19,45.47
1994-11-28,-0.08,26.86,36.19,40.74
1994-11-29,-0.08,26.97,36.19,22.74
1994-11-30,-0.09,27.06,36.18,19.38
1994-12-01,-0.10,27.16,36.16,28.69
1994-12-02,-0.11,27.24,36.12,29.60
1994-12-03,-0.11,27.20,36.14,23.80
1994-12-04,-0.10,27.01,36.18,17.70
1994-12-05,-0.08,27.31,36.13,13.28
1994-12-06,-0.09,27.25,36.14,28.08
1994-12-07,-0.10,27.34,36.15,23.19
1994-12-08,-0.09,27.32,36.16,32.96
1994-12-09,-0.07,27.38,36.15,38.45
1994-12-10,-0.07,27.43,36.14,22.13
1994-12-11,-0.08,27.39,36.17,41.66
1994-12-12,-0.03,27.32,36.21,51.27
1994-12-13,-0.02,27.34,36.23,54.02
1994-12-14,-0.02,27.14,36.24,56.15
1994-12-15,-0.01,26.91,36.25,61.65
1994-12-16,-0.01,26.46,36.26,56.15
1994-12-17,-0.03,26.29,36.24,32.65
1994-12-18,-0.02,26.46,36.24,57.37
1994-12-19,0.00,26.58,36.27,60.43
1994-12-20,-0.01,26.54,36.28,75.69
1994-12-21,-0.05,26.11,36.26,76.75
1994-12-22,-0.11,25.48,36.22,73.85
1994-12-23,-0.14,25.25,36.22,87.89
1994-12-24,-0.13,24.92,36.23,113.99
1994-12-25,-0.08,24.68,36.19,63.63
1994-12-26,-0.03,25.46,36.20,51.12
1994-12-27,-0.03,25.42,36.21,54.32
1994-12-28,-0.05,25.40,36.19,30.21
1994-12-29,-0.04,25.93,36.23,30.21
1994-12-30,-0.03,26.11,36.23,70.96
1994-12-31,-0.06,25.71,36.21,72.48
1995-01-01,-0.10,25.21,36.17,51.42
1995-01-02,-0.10,25.67,36.24,41.20
1995-01-03,-0.11,25.69,36.19,57.83
1995-01-04,-0.14,25.81,36.31,57.53
1995-01-05,-0.12,25.97,36.41,76.14
1995-01-06,-0.12,25.78,36.40,84.84
1995-01-07,-0.15,25.53,36.36,79.04
1995-01-08,-0.17,25.27,36.33,78.74
1995-01-09,-0.16,25.13,36.34,67.75
1995-01-10,-0.18,24.97,36.34,70.04
1995-01-11,-0.17,24.82,36.36,67.60
1995-01-12,-0.18,24.80,36.36,57.53
1995-01-13,-0.18,24.65,36.38,58.14
1995-01-14,-0.19,24.40,36.38,58.14
1995-01-15,-0.21,24.24,36.38,63.02
1995-01-16,-0.23,24.08,36.38,61.19
1995-01-17,-0.24,23.87,36.40,50.66
1995-01-18,-0.27,23.55,36.39,33.72
1995-01-19,-0.24,24.03,36.37,20.91
1995-01-20,-0.27,23.62,36.37,46.39
1995-01-21,-0.26,23.63,36.38,51.42
1995-01-22,-0.24,23.71,36.38,60.88
1995-01-23,-0.23,23.73,36.39,52.19
1995-01-24,-0.26,23.51,36.39,61.80
1995-01-25,-0.23,23.84,36.36,60.27
1995-01-26,-0.21,24.25,36.32,43.03
1995-01-27,-0.18,24.44,36.30,40.89
1995-01-28,-0.20,24.20,36.29,52.34
1995-01-29,-0.23,23.97,36.32,57.37
1995-01-30,-0.25,23.70,36.34,46.85
1995-01-31,-0.28,23.91,36.36,38.30
1995-02-01,-0.30,23.66,36.37,60.73
1995-02-02,-0.32,23.44,36.35,58.29
1995-02-03,-0.33,23.49,36.35,48.68
1995-02-04,-0.34,23.25,36.35,60.12
1995-02-05,-0.34,23.30,36.35,63.94
1995-02-06,-0.28,23.58,36.32,53.71
1995-02-07,-0.25,23.82,36.29,49.44
1995-02-08,-0.24,23.74,36.30,66.38
1995-02-09,-0.21,23.59,36.31,82.86
1995-02-10,-0.22,23.67,36.30,70.80
1995-02-11,-0.24,23.61,36.31,70.65
1995-02-12,-0.26,23.63,36.33,63.94
1995-02-13,-0.25,23.84,36.32,48.22
1995-02-14,-0.27,24.02,36.30,23.96
1995-02-15,-0.25,23.97,36.26,17.85
1995-02-16,-0.24,24.13,36.24,23.80
1995-02-17,-0.23,24.25,36.23,26.09
1995-02-18,-0.23,24.15,36.25,14.34
1995-02-19,-0.24,24.36,36.21,16.63
1995-02-20,-0.23,24.40,36.18,18.31
1995-02-21,-0.27,23.97,36.25,47.46
1995-02-22,-0.24,23.87,36.24,54.78
1995-02-23,-0.21,24.18,36.18,34.79
1995-02-24,-0.21,24.32,36.13,29.15
1995-02-25,-0.21,24.23,36.08,28.99
1995-02-26,-0.25,23.78,36.07,21.82
1995-02-27,-0.29,23.61,36.07,18.01
1995-02-28,-0.30,23.51,36.11,26.55
1995-03-01,-0.25,23.95,36.06,17.55
1995-03-02,-0.22,23.87,36.07,31.13
1995-03-03,-0.25,23.37,36.15,25.18
1995-03-04,-0.30,23.13,36.20,14.34
1995-03-05,-0.30,23.09,36.18,10.68
1995-03-06,-0.26,23.37,36.18,19.99
1995-03-07,-0.24,23.69,36.20,14.65
1995-03-08,-0.24,23.65,36.22,20.45
1995-03-09,-0.27,23.13,36.23,29.76
1995-03-10,-0.25,22.99,36.25,43.18
1995-03-11,-0.27,23.31,36.26,38.61
1995-03-12,-0.29,22.88,36.27,42.57
1995-03-13,-0.28,22.91,36.28,18.92
1995-03-14,-0.25,23.29,36.29,22.74
1995-03-15,-0.17,24.37,36.27,31.74
1995-03-16,-0.11,24.79,36.27,32.81
1995-03-17,-0.10,25.27,36.25,28.23
1995-03-18,-0.11,25.19,36.25,32.65
1995-03-19,-0.09,25.23,36.21,34.49
1995-03-20,-0.10,25.33,36.22,32.20
1995-03-21,-0.15,24.62,36.23,27.92
1995-03-22,-0.13,24.99,36.24,27.47
1995-03-23,-0.07,25.39,36.25,34.94
1995-03-24,-0.08,25.17,36.27,40.59
1995-03-25,-0.09,25.04,36.25,50.51
1995-03-26,-0.14,24.84,36.23,45.32
1995-03-27,-0.14,25.09,36.20,31.28
1995-03-28,-0.17,25.04,36.18,32.65
1995-03-29,-0.21,24.56,36.21,14.50
1995-03-30,-0.16,25.28,36.21,21.97
1995-03-31,-0.15,25.28,36.20,25.64
1995-04-01,-0.13,25.42,36.17,25.79
1995-04-02,-0.10,25.60,36.16,28.84
1995-04-03,-0.08,25.54,36.18,43.95
1995-04-04,-0.10,25.33,36.13,28.38
1995-04-05,-0.13,25.23,36.13,27.77
1995-04-06,-0.13,25.19,36.11,28.23
1995-04-07,-0.12,25.51,36.11,35.71
1995-04-08,-0.10,25.93,36.09,33.11
1995-04-09,-0.09,26.05,36.09,25.33
1995-04-10,-0.09,26.12,36.07,27.16
1995-04-11,-0.09,26.00,36.05,30.67
1995-04-12,-0.12,25.86,36.05,28.69
1995-04-13,-0.17,25.44,36.10,25.48
1995-04-14,-0.17,25.58,36.10,28.69
1995-04-15,-0.16,25.80,36.13,27.31
1995-04-16,-0.17,26.02,36.14,20.60
1995-04-17,-0.18,25.82,36.16,14.19
1995-04-18,-0.19,25.79,36.17,14.80
1995-04-19,-0.22,25.56,36.18,10.99
1995-04-20,-0.22,25.80,36.16,10.53
1995-04-21,-0.21,25.80,36.17,13.43
1995-04-22,-0.21,26.03,36.17,15.11
1995-04-23,-0.20,26.33,36.15,16.94
1995-04-24,-0.21,26.46,36.13,17.85
1995-04-25,-0.22,26.37,36.13,31.28
1995-04-26,-0.21,26.31,36.12,31.13
1995-04-27,-0.24,25.90,36.11,17.85
1995-04-28,-0.20,26.37,36.09,17.09
1995-04-29,-0.18,26.65,36.09,17.09
1995-04-30,-0.17,27.16,36.09,18.16
1995-05-01,-0.17,27.04,36.06,15.41
1995-05-02,-0.17,26.98,36.05,20.14
1995-05-03,-0.14,26.95,36.09,29.30
1995-05-04,-0.11,27.04,36.10,17.09
1995-05-05,-0.10,27.14,36.08,13.73
1995-05-06,-0.09,27.07,36.03,11.90
1995-05-07,-0.10,26.95,36.02,12.05
1995-05-08,-0.12,26.82,36.04,11.44
1995-05-09,-0.14,26.68,36.05,11.14
1995-05-10,-0.17,26.28,36.09,13.89
1995-05-11,-0.21,25.99,36.13,16.63
1995-05-12,-0.22,26.16,36.14,13.12
1995-05-13,-0.20,27.06,36.12,12.21
1995-05-14,-0.16,27.79,36.13,11.14
1995-05-15,-0.15,27.70,36.14,13.12
1995-05-16,-0.14,28.13,36.12,10.53
1995-05-17,-0.13,28.34,36.14,10.53
1995-05-18,-0.12,28.52,36.15,11.14
1995-05-19,-0.10,28.24,36.15,12.51
1995-05-20,-0.11,28.12,36.14,12.21
1995-05-21,-0.11,27.73,36.15,15.56
1995-05-22,-0.14,27.25,36.13,14.34
1995-05-23,-0.13,27.47,36.12,16.79
1995-05-24,-0.14,27.28,36.12,22.74
1995-05-25,-0.15,27.55,36.15,14.50
1995-05-26,-0.14,27.93,36.09,13.73
1995-05-27,-0.13,28.20,36.09,11.14
1995-05-28,-0.13,28.00,36.15,11.60
1995-05-29,-0.15,27.92,36.16,14.65
1995-05-30,-0.17,28.05,36.17,11.60
1995-05-31,-0.16,28.21,36.18,11.90
1995-06-01,-0.17,28.21,36.18,10.38
1995-06-02,-0.16,28.12,36.16,11.60
1995-06-03,-0.17,27.53,36.19,18.77
1995-06-04,-0.20,26.93,36.21,15.11
1995-06-05,-0.19,27.07,36.15,11.60
1995-06-06,-0.20,26.74,36.18,21.67
1995-06-07,-0.18,27.03,36.21,20.75
1995-06-08,-0.17,27.33,36.23,11.60
1995-06-09,-0.15,28.30,36.20,10.53
1995-06-10,-0.15,28.84,36.19,10.53
1995-06-11,-0.17,28.19,36.20,10.53
1995-06-12,-0.18,27.90,36.20,12.05
1995-06-13,-0.20,27.29,36.20,16.17
1995-06-14,-0.19,27.59,36.18,13.58
1995-06-15,-0.17,27.77,36.18,15.26
1995-06-16,-0.17,27.74,36.18,13.58
1995-06-17,-0.14,27.79,36.15,20.29
1995-06-18,-0.12,27.99,36.09,12.97
1995-06-19,-0.11,28.16,36.05,12.05
1995-06-20,-0.12,28.38,36.01,11.14
1995-06-21,-0.12,28.21,36.00,15.41
1995-06-22,-0.15,27.92,36.01,13.73
1995-06-23,-0.17,27.80,36.06,15.41
1995-06-24,-0.18,27.41,36.10,14.50
1995-06-25,-0.16,27.76,36.08,15.56
1995-06-26,-0.14,27.65,36.09,13.43
1995-06-27,-0.13,28.08,36.07,13.12
1995-06-28,-0.11,28.20,36.07,12.21
1995-06-29,-0.11,28.45,36.01,11.44
1995-06-30,-0.10,28.68,35.93,10.83
1995-07-01,-0.13,28.78,35.91,10.68
1995-07-02,-0.16,28.59,35.97,10.68
1995-07-03,-0.16,28.65,35.99,10.53
1995-07-04,-0.15,28.94,36.00,10.68
1995-07-05,-0.15,29.23,36.02,10.53
1995-07-06,-0.13,29.52,36.02,10.53
1995-07-07,-0.12,29.50,36.03,10.53
1995-07-08,-0.12,29.52,36.05,10.53
1995-07-09,-0.13,29.48,36.09,10.99
1995-07-10,-0.13,29.37,36.13,12.05
1995-07-11,-0.13,29.30,36.13,12.05
1995-07-12,-0.12,29.18,36.13,12.67
1995-07-13,-0.12,29.20,36.07,11.60
1995-07-14,-0.12,29.32,36.05,14.34
1995-07-15,-0.12,29.50,36.04,10.53
1995-07-16,-0.12,29.59,36.05,11.29
1995-07-17,-0.13,29.26,36.03,11.29
1995-07-18,-0.11,29.24,36.03,11.44
1995-07-19,-0.11,29.21,36.02,11.14
1995-07-20,-0.10,29.30,36.03,11.60
1995-07-21,-0.10,29.24,36.02,10.68
1995-07-22,-0.10,28.87,36.03,14.65
1995-07-23,-0.09,29.20,36.00,14.34
1995-07-24,-0.07,29.46,35.98,14.19
1995-07-25,-0.07,29.48,35.96,14.19
1995-07-26,-0.07,29.50,35.94,11.90
1995-07-27,-0.08,29.40,35.92,12.67
1995-07-28,-0.12,29.07,35.95,11.44
1995-07-29,-0.13,29.03,35.97,13.73
1995-07-30,-0.11,28.91,35.99,16.17
1995-07-31,-0.09,28.97,35.99,15.41
1995-08-01,-0.08,28.76,36.02,19.38
1995-08-02,-0.08,28.57,36.01,31.28
1995-08-03,-0.07,28.55,35.98,24.26
1995-08-04,-0.06,28.76,35.96,20.29
1995-08-05,-0.05,29.02,35.98,13.73
1995-08-06,-0.04,29.60,35.97,10.68
1995-08-07,-0.06,29.48,36.00,11.29
1995-08-08,-0.13,28.56,36.06,10.53
1995-08-09,-0.11,29.00,36.01,12.36
1995-08-10,-0.08,29.25,36.00,13.89
1995-08-11,-0.08,29.39,36.00,15.41
1995-08-12,-0.08,29.54,36.00,10.53
1995-08-13,-0.06,29.63,36.00,10.53
1995-08-14,-0.04,29.77,35.98,12.05
1995-08-15,-0.01,29.74,35.98,10.53
1995-08-16,-0.02,29.64,36.00,14.04
1995-08-17,-0.03,29.88,36.00,13.43
1995-08-18,-0.03,30.08,35.99,13.58
1995-08-19,-0.00,30.09,35.99,10.53
1995-08-20,0.02,29.59,36.00,27.16
1995-08-21,0.02,29.50,36.01,31.28
1995-08-22,0.01,29.42,36.02,24.26
1995-08-23,-0.00,29.52,36.01,34.49
1995-08-24,-0.01,29.51,36.00,38.15
1995-08-25,-0.01,29.51,35.98,41.51
1995-08-26,-0.03,29.44,35.96,38.76
1995-08-27,-0.06,29.35,35.95,33.72
1995-08-28,-0.08,29.25,35.96,26.09
1995-08-29,-0.07,28.96,35.95,25.64
1995-08-30,-0.04,29.06,35.95,30.37
1995-08-31,-0.02,29.25,35.93,24.57
1995-09-01,-0.01,29.40,35.91,26.70
1995-09-02,0.01,29.52,35.92,22.58
1995-09-03,0.02,29.60,35.97,45.17
1995-09-04,0.02,29.67,35.99,47.30
1995-09-05,0.03,29.71,36.01,44.10
1995-09-06,0.01,29.64,36.01,41.05
1995-09-07,0.00,29.68,36.00,30.82
1995-09-08,-0.02,29.65,35.97,25.94
1995-09-09,-0.03,29.63,35.96,24.57
1995-09-10,-0.03,29.65,35.93,20.75
1995-09-11,-0.03,29.37,35.91,18.77
1995-09-12,-0.03,29.22,35.90,21.36
1995-09-13,-0.02,29.32,35.89,17.55
1995-09-14,-0.01,29.46,35.91,17.40
1995-09-15,-0.01,29.50,35.96,14.50
1995-09-16,0.01,29.56,36.01,18.01
1995-09-17,-0.00,29.68,36.04,21.21
1995-09-18,0.02,29.70,36.04,16.02
1995-09-19,0.03,29.28,36.06,26.70
1995-09-20,-0.02,29.06,36.09,22.28
1995-09-21,-0.08,28.74,36.10,17.70
1995-09-22,-0.04,29.30,36.10,12.82
1995-09-23,0.00,29.77,36.08,13.28
1995-09-24,0.05,29.82,36.05,15.26
1995-09-25,0.05,29.78,36.06,14.50
1995-09-26,0.03,29.63,36.07,18.62
1995-09-27,0.04,29.71,36.05,15.87
1995-09-28,0.04,29.59,36.03,18.77
1995-09-29,0.02,29.36,36.01,21.36
1995-09-30,-0.02,28.99,36.02,25.94
1995-10-01,-0.05,28.73,36.00,20.60
1995-10-02,-0.03,28.83,36.01,25.18
1995-10-03,0.02,29.08,36.02,28.38
1995-10-04,0.02,29.12,36.03,29.45
1995-10-05,-0.02,28.55,36.02,35.55
1995-10-06,-0.08,28.29,35.92,19.99
1995-10-07,-0.08,28.62,36.04,20.91
1995-10-08,-0.07,28.73,36.02,12.36
1995-10-09,-0.05,29.04,35.97,13.43
1995-10-10,-0.06,28.76,35.94,14.50
1995-10-11,-0.06,28.67,35.87,11.14
1995-10-12,-0.06,28.79,35.91,12.97
1995-10-13,-0.03,28.87,35.92,22.58
1995-10-14,-0.03,28.76,35.94,19.23
1995-10-15,-0.05,28.56,35.92,17.70
1995-10-16,-0.04,28.34,35.96,31.74
1995-10-17,-0.05,28.06,35.98,34.94
1995-10-18,-0.07,27.69,36.00,36.01
1995-10-19,-0.11,27.24,36.05,33.27
1995-10-20,-0.14,26.98,36.05,24.72
1995-10-21,-0.15,26.85,36.05,21.97
1995-10-22,-0.10,27.33,36.06,22.43
1995-10-23,-0.07,27.56,36.07,23.50
1995-10-24,-0.08,27.96,36.09,20.45
1995-10-25,-0.08,28.00,36.08,21.67
1995-10-26,-0.10,27.98,36.03,25.33
1995-10-27,-0.09,28.26,35.99,23.65
1995-10-28,-0.08,28.37,35.98,26.70
1995-10-29,-0.06,28.24,36.00,35.86
1995-10-30,-0.04,28.08,36.00,45.17
1995-10-31,-0.04,27.90,36.01,49.59
1995-11-01,-0.04,27.85,35.99,40.59
1995-11-02,-0.04,27.85,35.97,35.86
1995-11-03,-0.07,27.73,35.99,26.40
1995-11-04,-0.08,27.64,35.98,30.67
1995-11-05,-0.06,27.75,35.98,30.06
1995-11-06,-0.06,27.76,35.92,30.37
1995-11-07,-0.07,27.79,35.92,41.66
1995-11-08,-0.08,27.65,35.94,49.29
1995-11-09,-0.05,27.44,35.96,47.76
1995-11-10,-0.05,27.32,35.98,51.73
1995-11-11,-0.07,27.13,35.99,42.88
1995-11-12,-0.11,26.95,36.02,45.17
1995-11-13,-0.10,26.78,36.07,45.47
1995-11-14,-0.09,26.92,36.06,54.63
1995-11-15,-0.08,26.92,36.06,47.61
1995-11-16,-0.05,26.96,36.07,53.41
1995-11-17,-0.05,26.98,36.05,52.64
1995-11-18,-0.05,27.01,36.05,52.34
1995-11-19,-0.05,27.00,36.07,54.63
1995-11-20,-0.05,26.96,36.08,56.76
1995-11-21,-0.06,26.92,36.09,49.44
1995-11-22,-0.08,26.67,36.13,53.71
1995-11-23,-0.07,26.57,36.14,51.42
1995-11-24,-0.06,26.66,36.16,42.27
1995-11-25,-0.05,26.66,36.17,41.05
1995-11-26,-0.06,26.63,36.18,47.76
1995-11-27,-0.05,26.69,36.18,57.68
1995-11-28,-0.05,26.73,36.16,55.54
1995-11-29,-0.05,26.69,36.17,59.21
1995-11-30,-0.06,26.50,36.19,61.34
1995-12-01,-0.07,26.34,36.22,67.75
1995-12-02,-0.09,26.32,36.20,57.07
1995-12-03,-0.09,26.34,36.18,59.21
1995-12-04,-0.11,26.25,36.17,47.46
1995-12-05,-0.12,26.18,36.17,54.63
1995-12-06,-0.14,26.14,36.17,41.66
1995-12-07,-0.14,26.13,36.18,35.55
1995-12-08,-0.13,26.09,36.18,42.42
1995-12-09,-0.13,26.25,36.16,34.94
1995-12-10,-0.14,26.19,36.15,52.03
1995-12-11,-0.15,25.94,36.16,44.40
1995-12-12,-0.15,25.85,36.17,45.78
1995-12-13,-0.15,25.76,36.19,44.40
1995-12-14,-0.14,25.96,36.21,55.39
1995-12-15,-0.13,26.11,36.20,30.52
1995-12-16,-0.12,26.08,36.20,25.94
1995-12-17,-0.09,26.31,36.18,45.01
1995-12-18,-0.10,26.16,36.19,46.39
1995-12-19,-0.13,25.92,36.20,43.64
1995-12-20,-0.16,25.77,36.20,51.88
1995-12-21,-0.13,25.85,36.19,45.01
1995-12-22,-0.13,25.96,36.20,47.15
1995-12-23,-0.12,26.04,36.18,47.15
1995-12-24,-0.15,25.75,36.17,45.93
1995-12-25,-0.14,25.57,36.17,54.78
1995-12-26,-0.15,25.48,36.18,68.67
1995-12-27,-0.16,25.30,36.21,63.63
1995-12-28,-0.15,25.17,36.24,66.53
1995-12-29,-0.15,25.26,36.25,58.75
1995-12-30,-0.13,25.22,36.25,60.27
1995-12-31,-0.14,25.18,36.24,61.95
1996-01-01,-0.13,25.19,36.20,44.40
1996-01-02,-0.12,25.30,36.20,33.11
1996-01-03,-0.11,25.41,36.22,41.81
1996-01-04,-0.10,25.42,36.26,69.58
1996-01-05,-0.06,25.72,36.25,61.04
1996-01-06,-0.07,25.89,36.24,66.53
1996-01-07,-0.10,25.73,36.26,58.14
1996-01-08,-0.16,25.20,36.31,72.63
1996-01-09,-0.15,24.89,36.36,70.19
1996-01-10,-0.16,24.77,36.39,77.97
1996-01-11,-0.13,24.71,36.36,69.28
1996-01-12,-0.16,24.71,36.25,49.29
1996-01-13,-0.16,24.55,36.22,61.34
1996-01-14,-0.14,24.54,36.20,57.22
1996-01-15,-0.14,24.67,36.15,51.42
1996-01-16,-0.13,24.86,36.14,50.36
1996-01-17,-0.13,24.88,36.14,58.14
1996-01-18,-0.13,24.90,36.14,47.91
1996-01-19,-0.17,24.63,36.18,50.81
1996-01-20,-0.18,24.49,36.22,50.20
1996-01-21,-0.18,24.50,36.24,47.15
1996-01-22,-0.18,24.65,36.24,36.77
1996-01-23,-0.17,24.64,36.27,41.81
1996-01-24,-0.17,24.49,36.28,45.01
1996-01-25,-0.17,24.54,36.27,56.76
1996-01-26,-0.14,24.61,36.28,57.68
1996-01-27,-0.16,24.49,36.24,63.94
1996-01-28,-0.19,24.34,36.25,59.36
1996-01-29,-0.19,24.35,36.28,62.26
1996-01-30,-0.21,24.30,36.29,43.49
1996-01-31,-0.20,24.37,36.28,45.32
1996-02-01,-0.17,24.59,36.28,46.24
1996-02-02,-0.16,24.62,36.27,49.75
1996-02-03,-0.20,24.38,36.26,50.66
1996-02-04,-0.20,24.30,36.26,47.91
1996-02-05,-0.19,24.31,36.22,54.48
1996-02-06,-0.19,24.32,36.18,50.97
1996-02-07,-0.22,23.91,36.18,45.63
1996-02-08,-0.25,23.72,36.21,35.71
1996-02-09,-0.26,23.79,36.24,47.46
1996-02-10,-0.23,24.14,36.26,48.07
1996-02-11,-0.20,24.66,36.24,45.47
1996-02-12,-0.21,24.65,36.24,65.31
1996-02-13,-0.23,24.40,36.27,58.44
1996-02-14,-0.26,24.28,36.26,51.27
1996-02-15,-0.25,24.40,36.25,54.17
1996-02-16,-0.22,24.51,36.23,54.32
1996-02-17,-0.21,24.47,36.24,55.70
1996-02-18,-0.23,24.41,36.22,50.36
1996-02-19,-0.20,24.54,36.17,42.57
1996-02-20,-0.20,24.70,36.14,50.97
1996-02-21,-0.22,25.05,36.12,36.93
1996-02-22,-0.25,24.88,36.15,21.97
1996-02-23,-0.24,25.05,36.15,25.94
1996-02-24,-0.25,25.14,36.15,30.67
1996-02-25,-0.25,25.02,36.16,29.60
1996-02-26,-0.24,25.33,36.13,21.97
1996-02-27,-0.20,25.42,36.10,26.09
1996-02-28,-0.23,25.27,36.09,27.77
1996-02-29,-0.24,25.25,36.11,29.30
1996-03-01,-0.23,25.20,36.10,32.96
1996-03-02,-0.20,25.30,36.09,33.27
1996-03-03,-0.20,25.33,36.10,50.66
1996-03-04,-0.21,25.12,36.13,53.71
1996-03-05,-0.26,24.73,36.17,44.10
1996-03-06,-0.35,23.83,36.20,41.20
1996-03-07,-0.34,23.98,36.18,30.67
1996-03-08,-0.30,24.80,36.16,44.71
1996-03-09,-0.29,24.55,36.18,50.97
1996-03-10,-0.30,24.19,36.19,32.96
